vessel_id,mmsi,vessel_name,flag_state,vessel_type,length_m,gross_ton,timestamp,date,lat,lon,lat_grid,lon_grid,speed_knots,heading_deg,nav_status,ais_gap_hours,label_suspicious
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-17 08:00:00,2023-08-17,16.4858,117.714,16.5,117.75,5.59,105,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-17 10:00:00,2023-08-17,16.1937,117.761,16.25,117.75,9.93,327,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-17 12:00:00,2023-08-17,16.3239,117.7315,16.25,117.75,5.61,267,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-17 14:00:00,2023-08-17,16.1875,118.0196,16.25,118.0,7.29,210,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-17 16:00:00,2023-08-17,16.2162,117.7507,16.25,117.75,9.34,89,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-17 18:00:00,2023-08-17,16.1246,118.0123,16.0,118.0,10.43,305,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-17 20:00:00,2023-08-17,16.0255,117.9807,16.0,118.0,7.12,255,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-17 22:00:00,2023-08-17,15.7416,117.7663,15.75,117.75,9.0,321,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 00:00:00,2023-08-18,15.8067,117.8035,15.75,117.75,7.75,178,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 02:00:00,2023-08-18,15.9933,117.8193,16.0,117.75,10.26,2,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 04:00:00,2023-08-18,15.6385,116.8387,15.75,116.75,9.21,98,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 06:00:00,2023-08-18,15.3536,116.7856,15.25,116.75,7.74,271,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 08:00:00,2023-08-18,15.671,116.8856,15.75,117.0,8.91,316,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 10:00:00,2023-08-18,15.8384,116.9778,15.75,117.0,7.36,276,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 12:00:00,2023-08-18,16.0527,116.7003,16.0,116.75,9.31,237,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 14:00:00,2023-08-18,15.7432,116.7513,15.75,116.75,8.98,141,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 16:00:00,2023-08-18,16.0785,116.3601,16.0,116.25,7.0,99,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 18:00:00,2023-08-18,16.2431,116.4439,16.25,116.5,8.95,76,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 20:00:00,2023-08-18,16.0518,116.2962,16.0,116.25,11.61,254,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-18 22:00:00,2023-08-18,16.0415,116.39,16.0,116.5,8.21,81,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 00:00:00,2023-08-19,15.8049,116.6235,15.75,116.5,9.76,27,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 02:00:00,2023-08-19,16.266,116.3696,16.25,116.25,10.56,145,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 04:00:00,2023-08-19,16.0037,116.4089,16.0,116.5,10.94,222,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 06:00:00,2023-08-19,15.5893,116.3577,15.5,116.25,7.09,171,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 08:00:00,2023-08-19,15.4489,116.454,15.5,116.5,11.3,22,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 10:00:00,2023-08-19,15.4222,116.5054,15.5,116.5,8.79,26,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 12:00:00,2023-08-19,15.4226,116.233,15.5,116.25,11.27,80,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 14:00:00,2023-08-19,15.4816,116.3317,15.5,116.25,6.48,248,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 16:00:00,2023-08-19,15.3898,116.2877,15.5,116.25,4.66,36,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 18:00:00,2023-08-19,15.0522,116.1375,15.0,116.25,9.81,227,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 20:00:00,2023-08-19,14.9216,115.8828,15.0,116.0,6.46,214,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-19 22:00:00,2023-08-19,14.8305,115.7944,14.75,115.75,13.91,346,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 00:00:00,2023-08-20,15.0414,116.0506,15.0,116.0,11.42,117,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 02:00:00,2023-08-20,14.8417,115.745,14.75,115.75,5.73,166,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 04:00:00,2023-08-20,15.1086,115.6082,15.0,115.5,5.37,50,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 06:00:00,2023-08-20,15.0224,115.5485,15.0,115.5,9.17,211,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 08:00:00,2023-08-20,15.0726,115.3415,15.0,115.25,10.21,192,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 10:00:00,2023-08-20,14.9447,115.3024,15.0,115.25,10.22,37,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 12:00:00,2023-08-20,14.8164,115.1601,14.75,115.25,9.98,299,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 14:00:00,2023-08-20,14.6448,115.0639,14.75,115.0,9.89,27,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 16:00:00,2023-08-20,15.0556,115.2152,15.0,115.25,9.68,74,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 18:00:00,2023-08-20,15.1618,114.9469,15.25,115.0,8.79,312,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 20:00:00,2023-08-20,15.1558,115.0273,15.25,115.0,8.79,91,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-20 22:00:00,2023-08-20,15.2318,114.9494,15.25,115.0,8.65,191,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 00:00:00,2023-08-21,14.9862,114.8695,15.0,114.75,11.98,234,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 02:00:00,2023-08-21,15.05,114.8642,15.0,114.75,13.24,323,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 04:00:00,2023-08-21,14.7778,114.5869,14.75,114.5,12.78,138,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 06:00:00,2023-08-21,14.787,114.5262,14.75,114.5,5.5,171,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 08:00:00,2023-08-21,14.8765,114.6623,15.0,114.75,5.76,16,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 10:00:00,2023-08-21,14.8485,114.5785,14.75,114.5,9.14,143,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 12:00:00,2023-08-21,14.6246,114.8914,14.5,115.0,10.79,56,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 14:00:00,2023-08-21,14.552,114.8373,14.5,114.75,8.16,234,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 16:00:00,2023-08-21,14.3963,114.7265,14.5,114.75,7.82,87,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 18:00:00,2023-08-21,14.7189,114.9631,14.75,115.0,10.84,112,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 20:00:00,2023-08-21,14.7929,114.6838,14.75,114.75,8.4,309,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-21 22:00:00,2023-08-21,14.987,114.3692,15.0,114.25,10.09,326,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 00:00:00,2023-08-22,15.4515,114.6347,15.5,114.75,12.04,295,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 02:00:00,2023-08-22,15.4952,114.8767,15.5,115.0,6.71,44,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 04:00:00,2023-08-22,15.6543,115.0403,15.75,115.0,9.22,267,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 06:00:00,2023-08-22,15.9175,114.9056,16.0,115.0,8.03,110,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 08:00:00,2023-08-22,15.9366,114.6482,16.0,114.75,9.07,236,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 10:00:00,2023-08-22,15.5929,114.9099,15.5,115.0,8.62,7,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 12:00:00,2023-08-22,15.4887,114.7013,15.5,114.75,7.91,126,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 14:00:00,2023-08-22,15.6263,114.8383,15.75,114.75,6.74,167,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 16:00:00,2023-08-22,15.4571,115.0025,15.5,115.0,6.69,296,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 18:00:00,2023-08-22,15.4691,115.0334,15.5,115.0,9.28,302,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 20:00:00,2023-08-22,15.6408,114.7177,15.75,114.75,3.72,293,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-22 22:00:00,2023-08-22,15.5273,115.1681,15.5,115.25,13.56,213,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 00:00:00,2023-08-23,15.8935,115.1198,16.0,115.0,4.04,20,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 02:00:00,2023-08-23,15.4249,114.9663,15.5,115.0,8.0,258,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 04:00:00,2023-08-23,15.685,115.1833,15.75,115.25,9.07,217,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 06:00:00,2023-08-23,15.5071,114.9431,15.5,115.0,9.14,245,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 08:00:00,2023-08-23,15.6465,115.041,15.75,115.0,5.91,231,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 10:00:00,2023-08-23,15.7766,115.1475,15.75,115.25,5.82,123,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 12:00:00,2023-08-23,15.6197,115.3196,15.5,115.25,7.91,285,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 14:00:00,2023-08-23,15.9376,115.4449,16.0,115.5,7.28,354,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 16:00:00,2023-08-23,15.9355,115.4608,16.0,115.5,6.68,111,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 18:00:00,2023-08-23,15.753,115.6361,15.75,115.75,10.61,183,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 20:00:00,2023-08-23,15.8738,116.0149,15.75,116.0,7.15,122,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-23 22:00:00,2023-08-23,16.2086,115.7897,16.25,115.75,5.97,8,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 00:00:00,2023-08-24,15.8566,115.6783,15.75,115.75,7.24,342,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 02:00:00,2023-08-24,15.9618,115.7392,16.0,115.75,5.52,82,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 04:00:00,2023-08-24,15.8833,115.6464,16.0,115.75,4.06,292,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 06:00:00,2023-08-24,15.6871,115.4537,15.75,115.5,12.08,232,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 08:00:00,2023-08-24,15.7254,115.6192,15.75,115.5,4.75,70,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 10:00:00,2023-08-24,15.9642,115.9445,16.0,116.0,3.5,94,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 12:00:00,2023-08-24,15.8231,116.0684,15.75,116.0,10.11,320,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 14:00:00,2023-08-24,15.6874,115.9921,15.75,116.0,7.01,324,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 16:00:00,2023-08-24,15.7095,116.2913,15.75,116.25,6.57,321,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 18:00:00,2023-08-24,15.9097,116.0959,16.0,116.0,6.38,197,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 20:00:00,2023-08-24,16.0734,116.3264,16.0,116.25,10.63,271,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-24 22:00:00,2023-08-24,15.8103,116.2099,15.75,116.25,10.56,151,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 00:00:00,2023-08-25,15.8186,115.9415,15.75,116.0,9.65,138,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 02:00:00,2023-08-25,15.6756,116.3901,15.75,116.5,12.36,350,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 04:00:00,2023-08-25,15.7964,116.7304,15.75,116.75,8.66,317,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 06:00:00,2023-08-25,15.9495,117.0998,16.0,117.0,9.11,28,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 08:00:00,2023-08-25,15.8985,116.6737,16.0,116.75,8.29,26,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 10:00:00,2023-08-25,16.0632,116.9101,16.0,117.0,9.76,196,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 12:00:00,2023-08-25,15.9549,116.4159,16.0,116.5,7.26,238,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 14:00:00,2023-08-25,15.894,116.3376,16.0,116.25,10.05,187,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 16:00:00,2023-08-25,16.2912,116.3685,16.25,116.25,7.96,89,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 18:00:00,2023-08-25,16.2393,116.3996,16.25,116.5,6.43,287,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 20:00:00,2023-08-25,16.2634,116.5123,16.25,116.5,9.02,70,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-25 22:00:00,2023-08-25,16.3549,116.6207,16.25,116.5,4.07,122,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 00:00:00,2023-08-26,16.4822,116.453,16.5,116.5,5.76,332,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 02:00:00,2023-08-26,16.2613,116.5614,16.25,116.5,7.94,297,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 04:00:00,2023-08-26,15.925,116.6809,16.0,116.75,4.9,115,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 06:00:00,2023-08-26,15.9529,116.7405,16.0,116.75,10.71,180,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 08:00:00,2023-08-26,16.3093,116.3993,16.25,116.5,8.37,257,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 10:00:00,2023-08-26,16.254,116.5078,16.25,116.5,9.04,141,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 12:00:00,2023-08-26,16.1835,116.3976,16.25,116.5,5.71,32,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 14:00:00,2023-08-26,16.381,116.5124,16.5,116.5,10.79,176,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 16:00:00,2023-08-26,16.319,116.3481,16.25,116.25,5.8,248,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 18:00:00,2023-08-26,16.3908,116.0882,16.5,116.0,13.12,240,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 20:00:00,2023-08-26,16.1292,116.1566,16.25,116.25,12.42,231,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-26 22:00:00,2023-08-26,16.249,116.2005,16.25,116.25,6.08,344,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 00:00:00,2023-08-27,15.9727,116.393,16.0,116.5,12.27,96,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 02:00:00,2023-08-27,15.8849,116.1083,16.0,116.0,2.35,44,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 04:00:00,2023-08-27,15.6888,116.0799,15.75,116.0,12.5,200,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 06:00:00,2023-08-27,15.8234,116.1561,15.75,116.25,7.5,147,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 08:00:00,2023-08-27,15.7068,116.5076,15.75,116.5,9.0,55,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 10:00:00,2023-08-27,15.2862,116.3392,15.25,116.25,6.35,141,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 12:00:00,2023-08-27,15.177,116.4799,15.25,116.5,8.23,356,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 14:00:00,2023-08-27,15.1616,116.8083,15.25,116.75,6.76,254,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 16:00:00,2023-08-27,15.5345,116.6404,15.5,116.75,8.72,104,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 18:00:00,2023-08-27,15.4782,116.6713,15.5,116.75,9.61,150,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 20:00:00,2023-08-27,15.565,116.483,15.5,116.5,5.69,349,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-27 22:00:00,2023-08-27,16.0656,116.362,16.0,116.25,10.25,242,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 00:00:00,2023-08-28,15.7441,116.2921,15.75,116.25,8.18,215,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 02:00:00,2023-08-28,15.8386,115.6115,15.75,115.5,8.92,330,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 04:00:00,2023-08-28,15.6087,115.6926,15.5,115.75,5.91,149,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 06:00:00,2023-08-28,15.4376,115.6242,15.5,115.5,5.87,32,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 08:00:00,2023-08-28,15.3425,115.3258,15.25,115.25,3.92,118,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 10:00:00,2023-08-28,15.5461,115.0018,15.5,115.0,8.05,210,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 12:00:00,2023-08-28,15.6967,114.8481,15.75,114.75,6.44,335,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 14:00:00,2023-08-28,15.7419,115.1276,15.75,115.25,5.58,248,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 16:00:00,2023-08-28,15.7119,114.6944,15.75,114.75,7.52,234,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 18:00:00,2023-08-28,15.7187,114.4808,15.75,114.5,7.36,290,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 20:00:00,2023-08-28,15.4371,114.5001,15.5,114.5,11.14,156,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-08-28 22:00:00,2023-08-28,15.2177,114.3444,15.25,114.25,9.76,133,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-07 00:00:00,2023-09-07,2.7617,111.7814,2.75,111.75,8.61,233,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-07 03:25:42,2023-09-07,2.888,111.4936,3.0,111.5,11.26,319,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-07 06:51:25,2023-09-07,2.8125,111.808,2.75,111.75,7.17,232,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-07 10:17:08,2023-09-07,2.6072,111.6935,2.5,111.75,8.26,282,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-07 13:42:51,2023-09-07,2.5295,111.6395,2.5,111.75,9.33,196,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-07 17:08:34,2023-09-07,2.4952,111.623,2.5,111.5,4.23,115,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-07 20:34:17,2023-09-07,2.5736,111.6007,2.5,111.5,12.53,217,Fishing,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-08 00:00:00,2023-09-08,2.3857,111.1486,2.5,111.25,10.05,295,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-08 03:25:42,2023-09-08,2.455,110.8965,2.5,111.0,4.68,121,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-08 06:51:25,2023-09-08,2.7624,111.25,2.75,111.25,2.28,210,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-08 10:17:08,2023-09-08,2.6708,111.6661,2.75,111.75,7.31,17,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-08 13:42:51,2023-09-08,2.5727,111.5954,2.5,111.5,5.7,290,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-08 17:08:34,2023-09-08,2.2317,111.8585,2.25,111.75,3.89,188,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-08 20:34:17,2023-09-08,2.2812,112.0801,2.25,112.0,4.87,297,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-09 00:00:00,2023-09-09,2.0963,112.3834,2.0,112.5,9.83,353,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-09 03:25:42,2023-09-09,1.9729,112.684,2.0,112.75,11.52,72,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-09 06:51:25,2023-09-09,2.0267,112.459,2.0,112.5,7.47,238,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-09 10:17:08,2023-09-09,2.0839,112.4118,2.0,112.5,10.85,267,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-09 13:42:51,2023-09-09,1.778,112.0383,1.75,112.0,8.95,125,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-09 17:08:34,2023-09-09,1.6797,111.8815,1.75,112.0,4.08,322,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-09 20:34:17,2023-09-09,1.6836,111.8683,1.75,111.75,10.13,350,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-10 00:00:00,2023-09-10,1.6974,111.8351,1.75,111.75,11.44,313,Underway,0,0
VSL_0009,583197857,VESSEL_7857,MYS,Reefer,17,696,2023-09-10 03:25:42,2023-09-10,1.4349,111.9692,1.5,112.0,4.32,175,Underway,0,0
