lat_grid,lon_grid,country_code,eez_name,zone_type,dist_to_border_nm,is_disputed
5.5,111.75,MYS,Malaysia_EEZ,EEZ,13.47,0
5.5,112.0,MYS,Malaysia_EEZ,EEZ,5.82,0
5.5,112.25,MYS,Malaysia_EEZ,EEZ,27.55,0
5.5,112.5,MYS,Malaysia_EEZ,EEZ,28.14,0
5.5,112.75,MYS,Malaysia_EEZ,EEZ,13.32,0
5.5,113.0,MYS,Malaysia_EEZ,EEZ,28.8,0
5.5,113.25,MYS,Malaysia_EEZ,EEZ,5.29,0
5.5,113.5,MYS,Malaysia_EEZ,EEZ,25.58,0
5.5,113.75,MYS,Malaysia_EEZ,EEZ,10.52,0
5.5,114.0,MYS,Malaysia_EEZ,EEZ,38.85,0
5.5,114.25,MYS,Malaysia_EEZ,EEZ,2.47,0
5.5,114.5,MYS,Malaysia_EEZ,EEZ,26.3,0
5.5,114.75,MYS,Malaysia_EEZ,EEZ,24.29,0
5.5,115.0,MYS,Malaysia_EEZ,EEZ,38.42,0
5.5,115.25,MYS,Malaysia_EEZ,EEZ,20.29,0
5.5,115.5,MYS,Malaysia_EEZ,EEZ,30.27,0
5.5,115.75,MYS,Malaysia_EEZ,EEZ,13.22,0
5.5,116.0,MYS,Malaysia_EEZ,EEZ,19.31,0
5.5,116.25,MYS,Malaysia_EEZ,EEZ,27.71,0
5.5,116.5,MYS,Malaysia_EEZ,EEZ,14.34,0
5.5,116.75,MYS,Malaysia_EEZ,EEZ,4.6,0
5.5,117.0,MYS,Malaysia_EEZ,EEZ,16.45,0
5.5,117.25,MYS,Malaysia_EEZ,EEZ,25.16,0
5.5,117.5,MYS,Malaysia_EEZ,EEZ,13.37,0
5.5,117.75,MYS,Malaysia_EEZ,EEZ,33.26,0
5.5,118.0,MYS,Malaysia_EEZ,EEZ,45.07,0
5.5,118.25,MYS,Malaysia_EEZ,EEZ,33.94,0
5.5,118.5,MYS,Malaysia_EEZ,EEZ,38.27,0
5.5,118.75,MYS,Malaysia_EEZ,EEZ,48.26,0
5.5,119.0,MYS,Malaysia_EEZ,EEZ,38.67,0
5.5,119.25,IDN,Indonesia_EEZ,EEZ,35.98,0
5.5,119.5,IDN,Indonesia_EEZ,EEZ,1.98,0
5.5,119.75,IDN,Indonesia_EEZ,EEZ,20.36,0
5.5,120.0,IDN,Indonesia_EEZ,EEZ,10.1,0
5.5,120.25,IDN,Indonesia_EEZ,EEZ,6.92,0
5.5,120.5,IDN,Indonesia_EEZ,EEZ,45.27,0
5.5,120.75,IDN,Indonesia_EEZ,EEZ,42.27,0
5.5,121.0,IDN,Indonesia_EEZ,EEZ,21.43,0
5.5,121.25,IDN,Indonesia_EEZ,EEZ,46.63,0
5.5,121.5,IDN,Indonesia_EEZ,EEZ,2.08,0
5.5,121.75,IDN,Indonesia_EEZ,EEZ,46.98,0
5.5,122.0,IDN,Indonesia_EEZ,EEZ,17.34,0
5.75,95.0,IDN,Indonesia_EEZ,EEZ,37.8,0
5.75,95.25,IDN,Indonesia_EEZ,EEZ,34.32,0
5.75,95.5,IDN,Indonesia_EEZ,EEZ,47.1,0
5.75,95.75,IDN,Indonesia_EEZ,EEZ,27.37,0
5.75,96.0,IDN,Indonesia_EEZ,EEZ,21.02,0
5.75,96.25,IDN,Indonesia_EEZ,EEZ,42.45,0
5.75,96.5,IDN,Indonesia_EEZ,EEZ,17.09,0
5.75,96.75,IDN,Indonesia_EEZ,EEZ,27.81,0
5.75,97.0,IDN,Indonesia_EEZ,EEZ,21.24,0
5.75,97.25,IDN,Indonesia_EEZ,EEZ,23.28,0
5.75,97.5,IDN,Indonesia_EEZ,EEZ,11.07,0
5.75,97.75,IDN,Indonesia_EEZ,EEZ,42.02,0
5.75,98.0,THA,Thailand_EEZ,EEZ,1.89,0
5.75,98.25,THA,Thailand_EEZ,EEZ,46.09,0
5.75,98.5,THA,Thailand_EEZ,EEZ,43.34,0
5.75,98.75,THA,Thailand_EEZ,EEZ,6.0,0
5.75,99.0,THA,Thailand_EEZ,EEZ,33.98,0
5.75,99.25,THA,Thailand_EEZ,EEZ,8.74,0
5.75,99.5,THA,Thailand_EEZ,EEZ,16.42,0
5.75,99.75,THA,Thailand_EEZ,EEZ,21.76,0
5.75,100.0,THA,Thailand_EEZ,EEZ,18.22,0
5.75,100.25,THA,Thailand_EEZ,EEZ,14.1,0
5.75,100.5,THA,Thailand_EEZ,EEZ,30.76,0
5.75,100.75,THA,Thailand_EEZ,EEZ,47.85,0
5.75,101.0,THA,Thailand_EEZ,EEZ,42.95,0
5.75,101.25,THA,Thailand_EEZ,EEZ,15.27,0
5.75,101.5,THA,Thailand_EEZ,EEZ,13.64,0
5.75,101.75,THA,Thailand_EEZ,EEZ,35.67,0
5.75,102.0,THA,Thailand_EEZ,EEZ,27.47,0
5.75,102.25,THA,Thailand_EEZ,EEZ,17.73,0
5.75,102.5,THA,Thailand_EEZ,EEZ,30.1,0
5.75,102.75,THA,Thailand_EEZ,EEZ,20.85,0
5.75,103.0,THA,Thailand_EEZ,EEZ,10.57,0
5.75,103.25,THA,Thailand_EEZ,EEZ,8.35,0
5.75,103.5,THA,Thailand_EEZ,EEZ,37.23,0
5.75,103.75,THA,Thailand_EEZ,EEZ,47.11,0
5.75,104.0,THA,Thailand_EEZ,EEZ,39.58,0
5.75,104.25,THA,Thailand_EEZ,EEZ,45.93,0
5.75,104.5,THA,Thailand_EEZ,EEZ,41.68,0
5.75,104.75,THA,Thailand_EEZ,EEZ,29.63,0
5.75,105.0,THA,Thailand_EEZ,EEZ,3.38,0
5.75,105.25,MYS,Malaysia_EEZ,EEZ,7.62,0
5.75,105.5,MYS,Malaysia_EEZ,EEZ,11.36,0
5.75,105.75,MYS,Malaysia_EEZ,EEZ,5.93,0
5.75,106.0,MYS,Malaysia_EEZ,EEZ,19.0,0
5.75,106.25,MYS,Malaysia_EEZ,EEZ,21.23,0
5.75,106.5,MYS,Malaysia_EEZ,EEZ,48.74,0
5.75,106.75,MYS,Malaysia_EEZ,EEZ,10.27,0
5.75,107.0,MYS,Malaysia_EEZ,EEZ,34.67,0
5.75,107.25,MYS,Malaysia_EEZ,EEZ,25.72,0
5.75,107.5,MYS,Malaysia_EEZ,EEZ,14.18,0
5.75,107.75,MYS,Malaysia_EEZ,EEZ,35.55,0
5.75,108.0,MYS,Malaysia_EEZ,EEZ,12.65,0
5.75,108.25,MYS,Malaysia_EEZ,EEZ,46.24,0
5.75,108.5,MYS,Malaysia_EEZ,EEZ,39.44,0
5.75,108.75,MYS,Malaysia_EEZ,EEZ,9.58,0
5.75,109.0,MYS,Malaysia_EEZ,EEZ,14.0,0
5.75,109.25,MYS,Malaysia_EEZ,EEZ,35.09,0
5.75,109.5,MYS,Malaysia_EEZ,EEZ,37.91,0
5.75,109.75,MYS,Malaysia_EEZ,EEZ,46.19,0
5.75,110.0,MYS,Malaysia_EEZ,EEZ,48.02,0
5.75,110.25,MYS,Malaysia_EEZ,EEZ,37.3,0
5.75,110.5,MYS,Malaysia_EEZ,EEZ,36.05,0
5.75,110.75,MYS,Malaysia_EEZ,EEZ,5.58,0
5.75,111.0,MYS,Malaysia_EEZ,EEZ,7.13,0
5.75,111.25,MYS,Malaysia_EEZ,EEZ,28.88,0
5.75,111.5,MYS,Malaysia_EEZ,EEZ,45.99,0
5.75,111.75,MYS,Malaysia_EEZ,EEZ,30.91,0
5.75,112.0,MYS,Malaysia_EEZ,EEZ,37.36,0
5.75,112.25,MYS,Malaysia_EEZ,EEZ,49.5,0
5.75,112.5,MYS,Malaysia_EEZ,EEZ,47.1,0
5.75,112.75,MYS,Malaysia_EEZ,EEZ,25.42,0
5.75,113.0,MYS,Malaysia_EEZ,EEZ,3.99,0
5.75,113.25,MYS,Malaysia_EEZ,EEZ,13.79,0
5.75,113.5,MYS,Malaysia_EEZ,EEZ,45.4,0
5.75,113.75,MYS,Malaysia_EEZ,EEZ,22.37,0
5.75,114.0,MYS,Malaysia_EEZ,EEZ,23.55,0
5.75,114.25,MYS,Malaysia_EEZ,EEZ,6.4,0
5.75,114.5,MYS,Malaysia_EEZ,EEZ,10.53,0
5.75,114.75,MYS,Malaysia_EEZ,EEZ,34.55,0
5.75,115.0,MYS,Malaysia_EEZ,EEZ,30.97,0
5.75,115.25,MYS,Malaysia_EEZ,EEZ,10.32,0
5.75,115.5,MYS,Malaysia_EEZ,EEZ,3.0,0
5.75,115.75,MYS,Malaysia_EEZ,EEZ,39.81,0
5.75,116.0,MYS,Malaysia_EEZ,EEZ,7.55,0
5.75,116.25,MYS,Malaysia_EEZ,EEZ,36.92,0
5.75,116.5,MYS,Malaysia_EEZ,EEZ,23.5,0
5.75,116.75,MYS,Malaysia_EEZ,EEZ,37.67,0
5.75,117.0,MYS,Malaysia_EEZ,EEZ,44.08,0
5.75,117.25,MYS,Malaysia_EEZ,EEZ,6.01,0
5.75,117.5,MYS,Malaysia_EEZ,EEZ,26.16,0
5.75,117.75,MYS,Malaysia_EEZ,EEZ,28.9,0
5.75,118.0,MYS,Malaysia_EEZ,EEZ,28.52,0
5.75,118.25,MYS,Malaysia_EEZ,EEZ,28.15,0
5.75,118.5,MYS,Malaysia_EEZ,EEZ,34.47,0
5.75,118.75,MYS,Malaysia_EEZ,EEZ,14.38,0
5.75,119.0,MYS,Malaysia_EEZ,EEZ,38.62,0
5.75,119.25,IDN,Indonesia_EEZ,EEZ,35.74,0
5.75,119.5,IDN,Indonesia_EEZ,EEZ,13.79,0
5.75,119.75,IDN,Indonesia_EEZ,EEZ,41.95,0
5.75,120.0,IDN,Indonesia_EEZ,EEZ,21.97,0
5.75,120.25,IDN,Indonesia_EEZ,EEZ,35.82,0
5.75,120.5,IDN,Indonesia_EEZ,EEZ,2.75,0
5.75,120.75,IDN,Indonesia_EEZ,EEZ,25.89,0
5.75,121.0,IDN,Indonesia_EEZ,EEZ,45.2,0
5.75,121.25,IDN,Indonesia_EEZ,EEZ,16.98,0
5.75,121.5,IDN,Indonesia_EEZ,EEZ,27.98,0
5.75,121.75,IDN,Indonesia_EEZ,EEZ,36.77,0
5.75,122.0,IDN,Indonesia_EEZ,EEZ,37.45,0
6.0,95.0,IDN,Indonesia_EEZ,EEZ,23.5,0
6.0,95.25,IDN,Indonesia_EEZ,EEZ,31.89,0
6.0,95.5,IDN,Indonesia_EEZ,EEZ,11.01,0
6.0,95.75,IDN,Indonesia_EEZ,EEZ,32.46,0
6.0,96.0,IDN,Indonesia_EEZ,EEZ,3.51,0
6.0,96.25,IDN,Indonesia_EEZ,EEZ,46.4,0
6.0,96.5,IDN,Indonesia_EEZ,EEZ,38.77,0
6.0,96.75,IDN,Indonesia_EEZ,EEZ,39.81,0
6.0,97.0,IDN,Indonesia_EEZ,EEZ,38.86,0
6.0,97.25,IDN,Indonesia_EEZ,EEZ,27.66,0
6.0,97.5,IDN,Indonesia_EEZ,EEZ,8.38,0
6.0,97.75,IDN,Indonesia_EEZ,EEZ,0.57,0
6.0,98.0,THA,Thailand_EEZ,EEZ,30.74,0
6.0,98.25,THA,Thailand_EEZ,EEZ,18.44,0
6.0,98.5,THA,Thailand_EEZ,EEZ,12.93,0
6.0,98.75,THA,Thailand_EEZ,EEZ,31.03,0
6.0,99.0,THA,Thailand_EEZ,EEZ,25.43,0
6.0,99.25,THA,Thailand_EEZ,EEZ,19.74,0
6.0,99.5,THA,Thailand_EEZ,EEZ,23.65,0
6.0,99.75,THA,Thailand_EEZ,EEZ,17.28,0
6.0,100.0,THA,Thailand_EEZ,EEZ,22.84,0
6.0,100.25,THA,Thailand_EEZ,EEZ,11.76,0
6.0,100.5,THA,Thailand_EEZ,EEZ,26.28,0
6.0,100.75,THA,Thailand_EEZ,EEZ,20.75,0
6.0,101.0,THA,Thailand_EEZ,EEZ,26.09,0
6.0,101.25,THA,Thailand_EEZ,EEZ,15.94,0
6.0,101.5,THA,Thailand_EEZ,EEZ,17.45,0
6.0,101.75,THA,Thailand_EEZ,EEZ,32.45,0
6.0,102.0,THA,Thailand_EEZ,EEZ,37.87,0
6.0,102.25,THA,Thailand_EEZ,EEZ,41.37,0
6.0,102.5,THA,Thailand_EEZ,EEZ,33.79,0
6.0,102.75,THA,Thailand_EEZ,EEZ,40.91,0
6.0,103.0,THA,Thailand_EEZ,EEZ,49.26,0
6.0,103.25,THA,Thailand_EEZ,EEZ,49.81,0
6.0,103.5,THA,Thailand_EEZ,EEZ,10.4,0
6.0,103.75,THA,Thailand_EEZ,EEZ,44.44,0
6.0,104.0,THA,Thailand_EEZ,EEZ,24.68,0
6.0,104.25,THA,Thailand_EEZ,EEZ,9.81,0
6.0,104.5,THA,Thailand_EEZ,EEZ,9.07,0
6.0,104.75,THA,Thailand_EEZ,EEZ,20.07,0
6.0,105.0,THA,Thailand_EEZ,EEZ,15.5,0
6.0,105.25,MYS,Malaysia_EEZ,EEZ,3.07,0
6.0,105.5,MYS,Malaysia_EEZ,EEZ,5.29,0
6.0,105.75,MYS,Malaysia_EEZ,EEZ,31.96,0
6.0,106.0,MYS,Malaysia_EEZ,EEZ,15.85,0
6.0,106.25,MYS,Malaysia_EEZ,EEZ,28.32,0
6.0,106.5,MYS,Malaysia_EEZ,EEZ,48.11,0
6.0,106.75,MYS,Malaysia_EEZ,EEZ,38.51,0
6.0,107.0,MYS,Malaysia_EEZ,EEZ,7.72,0
6.0,107.25,MYS,Malaysia_EEZ,EEZ,26.29,0
6.0,107.5,MYS,Malaysia_EEZ,EEZ,7.45,0
6.0,107.75,MYS,Malaysia_EEZ,EEZ,23.64,0
6.0,108.0,MYS,Malaysia_EEZ,EEZ,18.15,0
6.0,108.25,MYS,Malaysia_EEZ,EEZ,29.29,0
6.0,108.5,MYS,Malaysia_EEZ,EEZ,28.8,0
6.0,108.75,MYS,Malaysia_EEZ,EEZ,6.83,0
6.0,109.0,MYS,Malaysia_EEZ,EEZ,16.13,0
6.0,109.25,MYS,Malaysia_EEZ,EEZ,49.47,0
6.0,109.5,MYS,Malaysia_EEZ,EEZ,25.59,0
6.0,109.75,MYS,Malaysia_EEZ,EEZ,40.95,0
6.0,110.0,MYS,Malaysia_EEZ,EEZ,13.23,0
6.0,110.25,MYS,Malaysia_EEZ,EEZ,14.17,0
6.0,110.5,MYS,Malaysia_EEZ,EEZ,26.77,0
6.0,110.75,MYS,Malaysia_EEZ,EEZ,37.7,0
6.0,111.0,MYS,Malaysia_EEZ,EEZ,28.4,0
6.0,111.25,MYS,Malaysia_EEZ,EEZ,21.94,0
6.0,111.5,MYS,Malaysia_EEZ,EEZ,40.38,0
6.0,111.75,MYS,Malaysia_EEZ,EEZ,1.12,0
6.0,112.0,MYS,Malaysia_EEZ,EEZ,48.1,0
6.0,112.25,MYS,Malaysia_EEZ,EEZ,7.84,0
6.0,112.5,MYS,Malaysia_EEZ,EEZ,44.33,0
6.0,112.75,MYS,Malaysia_EEZ,EEZ,22.64,0
6.0,113.0,MYS,Malaysia_EEZ,EEZ,2.26,0
6.0,113.25,MYS,Malaysia_EEZ,EEZ,28.96,0
6.0,113.5,MYS,Malaysia_EEZ,EEZ,19.15,0
6.0,113.75,MYS,Malaysia_EEZ,EEZ,49.48,0
6.0,114.0,MYS,Malaysia_EEZ,EEZ,21.62,0
6.0,114.25,MYS,Malaysia_EEZ,EEZ,37.77,0
6.0,114.5,MYS,Malaysia_EEZ,EEZ,8.03,0
6.0,114.75,MYS,Malaysia_EEZ,EEZ,49.59,0
6.0,115.0,MYS,Malaysia_EEZ,EEZ,31.6,0
6.0,115.25,MYS,Malaysia_EEZ,EEZ,39.39,0
6.0,115.5,MYS,Malaysia_EEZ,EEZ,43.64,0
6.0,115.75,MYS,Malaysia_EEZ,EEZ,17.96,0
6.0,116.0,MYS,Malaysia_EEZ,EEZ,8.1,0
6.0,116.25,MYS,Malaysia_EEZ,EEZ,14.88,0
6.0,116.5,MYS,Malaysia_EEZ,EEZ,23.32,0
6.0,116.75,MYS,Malaysia_EEZ,EEZ,40.1,0
6.0,117.0,MYS,Malaysia_EEZ,EEZ,42.0,0
6.0,117.25,MYS,Malaysia_EEZ,EEZ,47.65,0
6.0,117.5,MYS,Malaysia_EEZ,EEZ,36.3,0
6.0,117.75,MYS,Malaysia_EEZ,EEZ,45.93,0
6.0,118.0,MYS,Malaysia_EEZ,EEZ,21.48,0
6.0,118.25,MYS,Malaysia_EEZ,EEZ,46.21,0
6.0,118.5,MYS,Malaysia_EEZ,EEZ,13.39,0
6.0,118.75,MYS,Malaysia_EEZ,EEZ,45.91,0
6.0,119.0,MYS,Malaysia_EEZ,EEZ,44.13,0
6.0,119.25,IDN,Indonesia_EEZ,EEZ,46.53,0
6.0,119.5,IDN,Indonesia_EEZ,EEZ,21.32,0
6.0,119.75,IDN,Indonesia_EEZ,EEZ,25.02,0
6.0,120.0,IDN,Indonesia_EEZ,EEZ,46.16,0
6.0,120.25,IDN,Indonesia_EEZ,EEZ,22.3,0
6.0,120.5,IDN,Indonesia_EEZ,EEZ,2.88,0
6.0,120.75,IDN,Indonesia_EEZ,EEZ,2.83,0
6.0,121.0,IDN,Indonesia_EEZ,EEZ,41.35,0
6.0,121.25,IDN,Indonesia_EEZ,EEZ,28.52,0
6.0,121.5,IDN,Indonesia_EEZ,EEZ,45.79,0
6.0,121.75,IDN,Indonesia_EEZ,EEZ,47.55,0
6.0,122.0,IDN,Indonesia_EEZ,EEZ,19.05,0
6.25,95.0,INTL,High_Seas,HIGH_SEAS,35.93,0
6.25,95.25,INTL,High_Seas,HIGH_SEAS,18.57,0
6.25,95.5,INTL,High_Seas,HIGH_SEAS,38.96,0
6.25,95.75,INTL,High_Seas,HIGH_SEAS,17.99,0
6.25,96.0,INTL,High_Seas,HIGH_SEAS,45.47,0
6.25,96.25,INTL,High_Seas,HIGH_SEAS,44.08,0
6.25,96.5,INTL,High_Seas,HIGH_SEAS,47.63,0
6.25,96.75,INTL,High_Seas,HIGH_SEAS,6.89,0
6.25,97.0,INTL,High_Seas,HIGH_SEAS,17.46,0
6.25,97.25,INTL,High_Seas,HIGH_SEAS,35.18,0
6.25,97.5,INTL,High_Seas,HIGH_SEAS,28.0,0
6.25,97.75,INTL,High_Seas,HIGH_SEAS,34.55,0
6.25,98.0,THA,Thailand_EEZ,EEZ,23.22,0
6.25,98.25,THA,Thailand_EEZ,EEZ,48.78,0
6.25,98.5,THA,Thailand_EEZ,EEZ,24.04,0
6.25,98.75,THA,Thailand_EEZ,EEZ,38.64,0
6.25,99.0,THA,Thailand_EEZ,EEZ,42.21,0
6.25,99.25,THA,Thailand_EEZ,EEZ,34.59,0
6.25,99.5,THA,Thailand_EEZ,EEZ,47.75,0
6.25,99.75,THA,Thailand_EEZ,EEZ,17.85,0
6.25,100.0,THA,Thailand_EEZ,EEZ,46.69,0
6.25,100.25,THA,Thailand_EEZ,EEZ,32.3,0
6.25,100.5,THA,Thailand_EEZ,EEZ,31.08,0
6.25,100.75,THA,Thailand_EEZ,EEZ,34.56,0
6.25,101.0,THA,Thailand_EEZ,EEZ,36.03,0
6.25,101.25,THA,Thailand_EEZ,EEZ,23.89,0
6.25,101.5,THA,Thailand_EEZ,EEZ,41.12,0
6.25,101.75,THA,Thailand_EEZ,EEZ,4.5,0
6.25,102.0,THA,Thailand_EEZ,EEZ,28.23,0
6.25,102.25,THA,Thailand_EEZ,EEZ,40.19,0
6.25,102.5,THA,Thailand_EEZ,EEZ,45.84,0
6.25,102.75,THA,Thailand_EEZ,EEZ,25.49,0
6.25,103.0,THA,Thailand_EEZ,EEZ,4.88,0
6.25,103.25,THA,Thailand_EEZ,EEZ,27.72,0
6.25,103.5,THA,Thailand_EEZ,EEZ,39.53,0
6.25,103.75,THA,Thailand_EEZ,EEZ,26.66,0
6.25,104.0,THA,Thailand_EEZ,EEZ,45.2,0
6.25,104.25,THA,Thailand_EEZ,EEZ,7.38,0
6.25,104.5,THA,Thailand_EEZ,EEZ,30.3,0
6.25,104.75,THA,Thailand_EEZ,EEZ,23.59,0
6.25,105.0,THA,Thailand_EEZ,EEZ,13.73,0
6.25,105.25,MYS,Malaysia_EEZ,EEZ,25.42,0
6.25,105.5,MYS,Malaysia_EEZ,EEZ,23.41,0
6.25,105.75,MYS,Malaysia_EEZ,EEZ,28.97,0
6.25,106.0,MYS,Malaysia_EEZ,EEZ,24.1,0
6.25,106.25,MYS,Malaysia_EEZ,EEZ,17.56,0
6.25,106.5,MYS,Malaysia_EEZ,EEZ,20.41,0
6.25,106.75,MYS,Malaysia_EEZ,EEZ,41.54,0
6.25,107.0,MYS,Malaysia_EEZ,EEZ,9.25,0
6.25,107.25,MYS,Malaysia_EEZ,EEZ,5.75,0
6.25,107.5,MYS,Malaysia_EEZ,EEZ,47.67,0
6.25,107.75,MYS,Malaysia_EEZ,EEZ,41.51,0
6.25,108.0,MYS,Malaysia_EEZ,EEZ,13.29,0
6.25,108.25,MYS,Malaysia_EEZ,EEZ,24.62,0
6.25,108.5,MYS,Malaysia_EEZ,EEZ,39.33,0
6.25,108.75,MYS,Malaysia_EEZ,EEZ,39.55,0
6.25,109.0,MYS,Malaysia_EEZ,EEZ,37.87,0
6.25,109.25,MYS,Malaysia_EEZ,EEZ,2.71,0
6.25,109.5,MYS,Malaysia_EEZ,EEZ,32.96,0
6.25,109.75,MYS,Malaysia_EEZ,EEZ,44.84,0
6.25,110.0,MYS,Malaysia_EEZ,EEZ,26.04,0
6.25,110.25,MYS,Malaysia_EEZ,EEZ,40.27,0
6.25,110.5,MYS,Malaysia_EEZ,EEZ,2.4,0
6.25,110.75,MYS,Malaysia_EEZ,EEZ,3.23,0
6.25,111.0,MYS,Malaysia_EEZ,EEZ,45.11,0
6.25,111.25,MYS,Malaysia_EEZ,EEZ,46.11,0
6.25,111.5,MYS,Malaysia_EEZ,EEZ,44.49,0
6.25,111.75,MYS,Malaysia_EEZ,EEZ,46.71,0
6.25,112.0,MYS,Malaysia_EEZ,EEZ,49.71,0
6.25,112.25,MYS,Malaysia_EEZ,EEZ,43.86,0
6.25,112.5,MYS,Malaysia_EEZ,EEZ,46.35,0
6.25,112.75,MYS,Malaysia_EEZ,EEZ,15.48,0
6.25,113.0,MYS,Malaysia_EEZ,EEZ,42.41,0
6.25,113.25,MYS,Malaysia_EEZ,EEZ,29.66,0
6.25,113.5,MYS,Malaysia_EEZ,EEZ,3.18,0
6.25,113.75,MYS,Malaysia_EEZ,EEZ,39.62,0
6.25,114.0,MYS,Malaysia_EEZ,EEZ,23.26,0
6.25,114.25,MYS,Malaysia_EEZ,EEZ,15.02,0
6.25,114.5,MYS,Malaysia_EEZ,EEZ,11.25,0
6.25,114.75,MYS,Malaysia_EEZ,EEZ,39.91,0
6.25,115.0,MYS,Malaysia_EEZ,EEZ,25.56,0
6.25,115.25,MYS,Malaysia_EEZ,EEZ,22.58,0
6.25,115.5,MYS,Malaysia_EEZ,EEZ,32.62,0
6.25,115.75,MYS,Malaysia_EEZ,EEZ,7.32,0
6.25,116.0,MYS,Malaysia_EEZ,EEZ,12.23,0
6.25,116.25,MYS,Malaysia_EEZ,EEZ,36.32,0
6.25,116.5,MYS,Malaysia_EEZ,EEZ,44.92,0
6.25,116.75,MYS,Malaysia_EEZ,EEZ,23.85,0
6.25,117.0,MYS,Malaysia_EEZ,EEZ,49.98,0
6.25,117.25,MYS,Malaysia_EEZ,EEZ,48.59,0
6.25,117.5,MYS,Malaysia_EEZ,EEZ,19.99,0
6.25,117.75,MYS,Malaysia_EEZ,EEZ,1.39,0
6.25,118.0,MYS,Malaysia_EEZ,EEZ,18.82,0
6.25,118.25,MYS,Malaysia_EEZ,EEZ,20.64,0
6.25,118.5,MYS,Malaysia_EEZ,EEZ,35.41,0
6.25,118.75,MYS,Malaysia_EEZ,EEZ,45.38,0
6.25,119.0,MYS,Malaysia_EEZ,EEZ,8.27,0
6.25,119.25,PHL,Philippines_EEZ,EEZ,31.41,0
6.25,119.5,PHL,Philippines_EEZ,EEZ,20.45,0
6.25,119.75,PHL,Philippines_EEZ,EEZ,29.61,0
6.25,120.0,PHL,Philippines_EEZ,EEZ,44.79,0
6.25,120.25,PHL,Philippines_EEZ,EEZ,19.69,0
6.25,120.5,PHL,Philippines_EEZ,EEZ,3.08,0
6.25,120.75,PHL,Philippines_EEZ,EEZ,5.15,0
6.25,121.0,PHL,Philippines_EEZ,EEZ,49.91,0
6.25,121.25,PHL,Philippines_EEZ,EEZ,14.81,0
6.25,121.5,PHL,Philippines_EEZ,EEZ,43.5,0
6.25,121.75,PHL,Philippines_EEZ,EEZ,12.95,0
6.25,122.0,PHL,Philippines_EEZ,EEZ,25.72,0
6.5,95.0,INTL,High_Seas,HIGH_SEAS,25.22,0
6.5,95.25,INTL,High_Seas,HIGH_SEAS,11.85,0
6.5,95.5,INTL,High_Seas,HIGH_SEAS,7.79,0
6.5,95.75,INTL,High_Seas,HIGH_SEAS,29.81,0
6.5,96.0,INTL,High_Seas,HIGH_SEAS,20.0,0
6.5,96.25,INTL,High_Seas,HIGH_SEAS,6.98,0
6.5,96.5,INTL,High_Seas,HIGH_SEAS,25.36,0
6.5,96.75,INTL,High_Seas,HIGH_SEAS,4.51,0
6.5,97.0,INTL,High_Seas,HIGH_SEAS,1.38,0
6.5,97.25,INTL,High_Seas,HIGH_SEAS,6.42,0
6.5,97.5,INTL,High_Seas,HIGH_SEAS,19.84,0
6.5,97.75,INTL,High_Seas,HIGH_SEAS,26.28,0
6.5,98.0,THA,Thailand_EEZ,EEZ,16.83,0
6.5,98.25,THA,Thailand_EEZ,EEZ,18.55,0
6.5,98.5,THA,Thailand_EEZ,EEZ,3.92,0
6.5,98.75,THA,Thailand_EEZ,EEZ,37.13,0
6.5,99.0,THA,Thailand_EEZ,EEZ,46.35,0
6.5,99.25,THA,Thailand_EEZ,EEZ,9.74,0
6.5,99.5,THA,Thailand_EEZ,EEZ,21.7,0
6.5,99.75,THA,Thailand_EEZ,EEZ,25.14,0
6.5,100.0,THA,Thailand_EEZ,EEZ,44.39,0
6.5,100.25,THA,Thailand_EEZ,EEZ,14.45,0
6.5,100.5,THA,Thailand_EEZ,EEZ,26.49,0
6.5,100.75,THA,Thailand_EEZ,EEZ,26.4,0
6.5,101.0,THA,Thailand_EEZ,EEZ,35.16,0
6.5,101.25,THA,Thailand_EEZ,EEZ,45.11,0
6.5,101.5,THA,Thailand_EEZ,EEZ,15.2,0
6.5,101.75,THA,Thailand_EEZ,EEZ,34.43,0
6.5,102.0,THA,Thailand_EEZ,EEZ,44.74,0
6.5,102.25,THA,Thailand_EEZ,EEZ,30.59,0
6.5,102.5,THA,Thailand_EEZ,EEZ,25.17,0
6.5,102.75,THA,Thailand_EEZ,EEZ,6.08,0
6.5,103.0,THA,Thailand_EEZ,EEZ,11.22,0
6.5,103.25,THA,Thailand_EEZ,EEZ,28.62,0
6.5,103.5,THA,Thailand_EEZ,EEZ,39.51,0
6.5,103.75,THA,Thailand_EEZ,EEZ,7.85,0
6.5,104.0,THA,Thailand_EEZ,EEZ,38.21,0
6.5,104.25,THA,Thailand_EEZ,EEZ,27.9,0
6.5,104.5,THA,Thailand_EEZ,EEZ,8.31,0
6.5,104.75,THA,Thailand_EEZ,EEZ,38.23,0
6.5,105.0,THA,Thailand_EEZ,EEZ,31.13,0
6.5,105.25,MYS,Malaysia_EEZ,EEZ,35.33,0
6.5,105.5,MYS,Malaysia_EEZ,EEZ,42.21,0
6.5,105.75,MYS,Malaysia_EEZ,EEZ,16.32,0
6.5,106.0,MYS,Malaysia_EEZ,EEZ,5.09,0
6.5,106.25,MYS,Malaysia_EEZ,EEZ,10.57,0
6.5,106.5,MYS,Malaysia_EEZ,EEZ,26.73,0
6.5,106.75,MYS,Malaysia_EEZ,EEZ,2.95,0
